pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
6299,A shoeless woman is sitting on a blanket under a lavender umbrella,"A woman, who is shoeless, is sitting on a blanket under a lavender umbrella",4.8,ENTAILMENT
6300,A shoeless woman is sitting on a blanket under a lavender umbrella,A shoeless woman is standing over a blanket near a lavender umbrella,3.8,NEUTRAL
6301,"A woman, who is shoeless, is sitting on a blanket under a lavender umbrella",The man is sitting outside under a purple umbrella,1.8,NEUTRAL
6302,A shoeless woman is standing over a blanket near a lavender umbrella,The man is sitting outside under a purple umbrella,2.835,NEUTRAL
6305,A shoeless woman is sitting on a blanket under a lavender umbrella,The man is sitting outside under a purple umbrella,3,NEUTRAL
6306,The woman is playing with two young boys at a park,A woman is playing with two young boys at a park,5,ENTAILMENT
6307,A woman is playing with two young boys at a park,There is no woman playing with two young boys at a park,4.3,CONTRADICTION
6308,A lady is standing near three children,A woman is standing near three children,4.9,ENTAILMENT
6309,A woman is standing near three children,There is no woman standing near three children,3.7,CONTRADICTION
6310,A woman is playing with two young boys at a park,A lady is standing near three children,3,NEUTRAL
6311,There is no woman standing near three children,A woman is playing with two young boys at a park,2.7,NEUTRAL
6313,A woman is standing near three children,There is no woman playing with two young boys at a park,2.1,NEUTRAL
6316,A yellow dog is stopping on white snow on a sunny day,A yellow dog is running on white snow on a sunny day,3.5,CONTRADICTION
6317,A tan dog is running through the snow,"A dog, which is tan, is running through the snow",4.9,ENTAILMENT
6318,A tan dog is resting in the snow,A tan dog is running through the snow,3.7,NEUTRAL
6319,A yellow dog is running on white snow on a sunny day,"A dog, which is tan, is running through the snow",3.8,ENTAILMENT
6321,A yellow dog is running on white snow on a very sunny day,A tan dog is running through the snow,3,NEUTRAL
6326,A girl is wearing jeans and a pink shirt and is running,A girl is running with a pink shirt and is not wearing jeans,3.9,NEUTRAL
6327,The little girl in a pink shirt is running under a tree in the desert,A little girl in a pink shirt is running under a tree in the desert,4.9,ENTAILMENT
6333,The little girl in a pink shirt is running under a tree in the desert,A girl is running with a pink shirt and is not wearing jeans,3.2,NEUTRAL
6334,A girl is wearing jeans and a pink shirt and is running,The little girl in a pink shirt is running under a tree in the desert,3.8,NEUTRAL
6335,The white dog wearing reindeer ears is close to a brown dog,The white dog wearing reindeer ears is near a brown dog,4.9,ENTAILMENT
6336,The white dog wearing reindeer ears is near a brown dog,The white dog is not wearing reindeer ears and isn't near a brown dog,3.6,CONTRADICTION
6337,The white reindeer wearing dog ears is near a brown reindeer,The white dog wearing reindeer ears is near a brown dog,3.3,NEUTRAL
6338,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,A white dog is wearing a Christmas reindeer headband and is playing with a dog with a brown coat in the grass,4.5,ENTAILMENT
6342,The white dog wearing reindeer ears is close to a brown dog,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,4.2,NEUTRAL
6345,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,The white dog wearing reindeer ears is near a brown dog,4.4,ENTAILMENT
6346,"A child, who is young, is riding a bike on a rough dirt path",A young child is riding a bike on a rough dirt path,4.9,ENTAILMENT
6347,A young child is walking with a bike on a rough dirt path,A young child is riding a bike on a rough dirt path,3.7,NEUTRAL
6348,The young boy is riding a dirt bike through the mud,A young boy is riding a dirt bike through the mud,4.9,ENTAILMENT
6349,A young boy is riding a dirt bike through the mud,There is no young boy riding a dirt bike through the mud,3.7,CONTRADICTION
6350,A young child is riding a bike on a rough dirt path,The young boy is riding a dirt bike through the mud,3.8,NEUTRAL
6353,A young child is walking with a bike on a rough dirt path,A young boy is riding a dirt bike through the mud,3.4,NEUTRAL
6357,The woman in a red costume is leaning against a wall made of bricks and playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,4.8,ENTAILMENT
6359,The woman in a red costume is leaning against a wall made of bricks and playing an instrument,A woman in a red dress is playing an instrument,4,ENTAILMENT
6360,The woman in a red costume is not leaning against a brick wall and is not playing an instrument,A woman in a red dress is playing an instrument,3.9,NEUTRAL
6362,A woman in a red dress is putting away an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,3.1,NEUTRAL
6363,A woman in a red dress is playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,4,NEUTRAL
6366,A young child is wearing a white coat and playing a game,"A child, who is young, is wearing a white coat and playing a game",4.9,ENTAILMENT
6368,A young gamer is playing with a child wearing a white coat,A young child is wearing a white coat and playing a game,3.635,NEUTRAL
6370,The child is playing with toys outdoors,There is no young child wearing a white coat and playing a game,2.7,CONTRADICTION
6372,The child is delightedly playing with toys outdoors,A young child is wearing a white coat and playing a game,2.8,NEUTRAL
6373,A young child is wearing a white coat and playing a game,The child is playing with toys indoors,3,NEUTRAL
6375,The man is wearing a wetsuit and is riding a surfboard,The person is wearing a wetsuit and is riding a surfboard,4.5,ENTAILMENT
6377,A surfer is leaning on a surfboard,The surfer is leaning on a surfboard,5,ENTAILMENT
6381,There is no surfer leaning on a surfboard,The man is wearing a wetsuit and is riding a surfboard,3,NEUTRAL
6382,A surfer is leaning the surfboard against a wall,The man is wearing a wetsuit and is riding a surfboard,2.6,NEUTRAL
6385,The man is wearing a wetsuit and is riding a surfboard,A surfer is leaning on a surfboard,3.4,NEUTRAL
6386,A waterfall is flowing calmly into a shallow pool,A waterfall is flowing into a shallow pool,4.5,ENTAILMENT
6387,A waterfall is flowing out of a shallow pool,A waterfall is flowing into a shallow pool,3.5,NEUTRAL
6390,A waterfall is flowing into a shallow pool,"The people are walking on the road beside a waterfall, which is beautiful",2.5,NEUTRAL
6392,The people are walking on the road beside a beautiful waterfall,A waterfall is flowing calmly into a shallow pool,2.7,NEUTRAL
6395,A dog is herding a group of white sheep on a dusty farm,A dog is herding a pack of white sheep on a dusty farm,5,ENTAILMENT
6397,A sheepdog is grouping a herd of sheep,The sheepdog is grouping a herd of sheep,5,ENTAILMENT
6402,A sheepdog is grouping a herd of sheep,A dog is scattering a pack of white sheep on a dusty farm,3.6,NEUTRAL
6404,"The male, who is dark skinned, is standing on one hand in front of a yellow building",The dark skinned male is standing on one hand in front of a yellow building,5,ENTAILMENT
6405,The dark skinned male is standing on one hand in front of a yellow building,The dark skinned male is not standing on one hand in front of a yellow building,4,CONTRADICTION
6407,A black man is skillfully break dancing on the pavement,A black man is break dancing on the pavement,4.7,ENTAILMENT
6411,"The male, who is dark skinned, is standing on one hand in front of a yellow building",A black man is break dancing on the pavement,2.7,NEUTRAL
6412,The dark skinned male is not standing on one hand in front of a yellow building,A black man is break dancing on the pavement,3,NEUTRAL
6417,"A person who rides bikes, in a black and red uniform, is standing on a dirt bike",A bike rider in a black and red uniform is standing on a dirt bike,4.8,ENTAILMENT
6419,A bike rider in a black and red uniform is standing on a dirt bike,A black bike rider in a red bike uniform is standing in the dirt,3.7,NEUTRAL
6420,A person is riding a bike,"A person who rides bikes, in a black and red uniform, is standing on a dirt bike",3,NEUTRAL
6421,A bike rider in a black and red uniform is jumping down off a dirt bike,A person is riding a bike,3.8,NEUTRAL
6423,A bike is being ridden by a person,A bike rider in a black and red uniform is standing on a dirt bike,3.4,NEUTRAL
6424,There is no person riding a bike,A bike rider in a black and red uniform is standing on a dirt bike,3.5,NEUTRAL
6426,A man in a purple suit is standing by a purple case and is playing a guitar,A man in a purple colored suit is standing by a purple case and is playing a guitar,4.9,ENTAILMENT
6429,The man is playing the guitar and has the guitar case open for donations,The man is putting away the guitar in the guitar case,2.9,CONTRADICTION
6432,A man in a purple suit is standing by a purple case and is playing a guitar,The man is putting away the guitar in the guitar case,3.4,NEUTRAL
6434,A man in a purple colored suit is standing by a purple case and is playing a guitar,The man is playing the guitar and has the guitar case open for donations,3.7,NEUTRAL
6443,A couple is sitting on a patio and looking at the ocean,Some adults are sitting in the chairs and are watching the ocean,4,NEUTRAL
6444,Nobody is sitting in the chairs and watching the ocean,A couple is sitting on a patio and looking at the ocean,3,NEUTRAL
6447,A small boy in a yellow shirt is laughing on the beach,There is no small boy in a yellow shirt laughing on the beach,2.3,CONTRADICTION
6448,The little boy is wearing a yellow tank top and is laughing,A little boy is wearing a yellow tank top and is laughing,5,ENTAILMENT
6452,A small boy in a yellow shirt is laughing on the beach,A little boy is topless and is serious,2.6,NEUTRAL
6454,"A small boy in a shirt, which is yellow, is laughing on the beach",A little boy is wearing a yellow tank top and is laughing,4.265,ENTAILMENT
6458,The orange rescue boat is not rushing across the water,The orange rescue boat is rushing across the water,3.2,CONTRADICTION
6460,Two men are riding an orange raft on the shore,Two men are getting off of an orange raft on the shore,4.2,NEUTRAL
6463,Two men are getting off of an orange raft on the shore,The orange rescue boat is rushing across the water,3,NEUTRAL
6467,Two men are riding an orange raft on the shore,The orange rescue boat is rushing across the water,3.4,NEUTRAL
6468,A dog with really long hair and a red vest is running in the grass,A dog with long hair and a red vest is running in the grass,4.7,ENTAILMENT
6469,A dog with long hair and a red vest is sitting in the grass,A dog with long hair and a red vest is running in the grass,4.1,NEUTRAL
6470,The dog in the dyed red vest is running in the field,The dog in the red vest is running in the field,4.5,ENTAILMENT
6471,The dog in the red vest is not running in the field,The dog in the red vest is running in the field,3.7,CONTRADICTION
6477,A person is standing in a vast field of glacial ice,One person is standing in a vast field of glacial ice,4.8,ENTAILMENT
6478,A person is standing in a vast field of glacial ice,There is no person standing in a vast field of glacial ice,3.1,CONTRADICTION
6480,The person is not standing on white ice,The person is standing on white ice,3.6,CONTRADICTION
6488,A woman is swiftly snowboarding down an incline and another woman is standing behind her,A woman is snowboarding down an incline and another woman is standing behind her,4.9,ENTAILMENT
6489,A woman is snowboarding down an incline and another woman is standing behind her,There is no woman snowboarding down an incline and there is no other woman standing behind her,4.3,CONTRADICTION
6491,A blond boy is sliding down a sand dune on a skateboard,There is no woman snowboarding down an incline and there is no other woman standing behind her,2,NEUTRAL
6495,The man is taking a picture of himself and another guy,A picture of himself and another guy is being taken by the man,4.4,ENTAILMENT
6496,The man is not taking a picture of himself and another guy,The man is taking a picture of himself and another guy,3.7,CONTRADICTION
6497,A man is holding up an electronic device,A person is holding up an electronic device,4.5,ENTAILMENT
6499,An electronic man is held as a device,A man is holding up an electronic device,2.5,NEUTRAL
6500,The man is taking a picture of himself and another guy,A person is holding up an electronic device,3.1,ENTAILMENT
6506,A little black dog is chasing a little brown dog,"A dog, which is little and black, is chasing a little brown dog",4.8,ENTAILMENT
6508,The brown dog and the black dog are in the grass,A brown dog and a black dog are in the grass,4.9,ENTAILMENT
6510,The brown dog and the black dog are in the grass,A little black dog is chasing a little brown dog,3.2,NEUTRAL
6511,A brown dog and a black dog are far from the grass,A little black dog is chasing a little brown dog,2.5,NEUTRAL
6513,There is no little black dog chasing a little brown dog,A brown dog and a black dog are in the grass,3.3,NEUTRAL
6514,A little black dog is chasing a little brown dog,A brown dog and a black dog are in the grass,3.4,NEUTRAL
6517,A girl is surrounding brown dressed children who are closing the eyes,A girl in a brown dress is being surrounded by children and is closing her eyes,3.9,NEUTRAL
6521,A girl in a brown dress is being surrounded by children and is closing her eyes,The sun is not shining on the face of the girl who is in a yellow dress,1.9,NEUTRAL
6527,Women are not wearing bunny ears and race numbers and are not pointing at something in the distance,Women are wearing bunny ears and race numbers and are pointing at something in the distance,3.7,CONTRADICTION
6529,Several women are wearing pink bunny ears and are pointing to the right,Several women are taking off pink bunny ears and are pointing to the left,3.6,NEUTRAL
6531,Women are wearing bunny ears and race numbers and are pointing at something in the distance,A group of women are wearing pink bunny ears and are pointing to the right,3.9,NEUTRAL
6532,Several women are taking off pink bunny ears and are pointing to the left,Women are wearing bunny ears and race numbers and are pointing at something in the distance,3.4,NEUTRAL
6535,Several women are wearing pink bunny ears and are pointing to the right,Women are not wearing bunny ears and race numbers and are not pointing at something in the distance,3.4,CONTRADICTION
6536,Women are wearing bunny ears and race numbers and are pointing at something in the distance,Several women are wearing pink bunny ears and are pointing to the right,3.8,NEUTRAL
6540,The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,The ice hockey goalkeeper is not wearing a yellow jersey and is not defending the goal,3.3,CONTRADICTION
6543,The goal is being guarded by a hockey player in a yellow jersey,The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,4.9,ENTAILMENT
6545,The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,A hockey player in a yellow jersey is guarding the goal,4.6,ENTAILMENT
6546,"A child, who looks young, is standing in front of some trees",A young child is standing in front of some trees,4.9,ENTAILMENT
6548,The small boy is standing in the forest,A small boy is standing in the forest,5,ENTAILMENT
6549,A small boy is standing in the forest,A small boy is sitting in the forest,3.5,NEUTRAL
6550,The small boy is standing in the forest,A young child is standing in front of some trees,4,ENTAILMENT
6552,"A child, who looks young, is standing in front of some trees",A small boy is standing in the forest,3.6,NEUTRAL
6554,A small boy is standing in the forest,A young child is standing in front of some trees,3.7,NEUTRAL
6555,Two people are looking at a statue made of gold,Two people are looking at a gold statue,4.5,ENTAILMENT
6557,Two young men are cheerfully playing outside near a golden statue,Two young men are playing outside near a golden statue,4.4,ENTAILMENT
6558,Two young men are sitting outside near a golden statue,Two young men are playing outside near a golden statue,3.7,NEUTRAL
6559,Two young men are cheerfully playing outside near a golden statue,Two people are looking at a gold statue,3.2,NEUTRAL
6563,Two people are looking at a gold statue,Two young men are playing outside near a golden statue,3.3,NEUTRAL
6565,The bicyclist is riding on a city street,The bicyclist is not riding on a city street,4.2,CONTRADICTION
6566,The woman is wearing a blue helmet and is riding a bicycle in a parking lot,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,5,ENTAILMENT
6567,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,There is no woman wearing a blue helmet and riding a bicycle in a parking lot,2.5,CONTRADICTION
6569,The woman is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is riding on a city street,2.615,NEUTRAL
6572,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is speeding on a city street,3.2,NEUTRAL
6575,"A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond",A pet dog is standing on the bank and is looking at another brown dog in the pond,4.7,ENTAILMENT
6576,A pet dog is standing on the bank and is looking at another brown dog in the pond,There is no pet dog standing on the bank and looking at another brown dog in the pond,4.5,CONTRADICTION
6578,The tan dog is watching a brown dog that is swimming in a pond,The tan dog is not watching a brown dog that is swimming in a pond,3.7,CONTRADICTION
6579,The tan dog is watching a brown dog that is swimming in a pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,4.3,NEUTRAL
6580,The tan dog is not watching a brown dog that is swimming in a pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,3.3,NEUTRAL
6582,The tan dog is watching a brown dog that is swimming in a pond,There is no pet dog standing on the bank and looking at another brown dog in the pond,2.5,NEUTRAL
6584,A young female is dancing,A young girl is dancing,4.7,ENTAILMENT
6588,A young girl is dancing,A young girl is standing challengingly on one leg,2.9,NEUTRAL
6589,A young girl is dancing,A young girl is standing on both legs,3.2,NEUTRAL
6591,A young girl is standing on one leg,A young girl is standing still,4,NEUTRAL
6593,A bee is clinging to a yellow flower,A yellow flower is being clung to by a bee,4.6,ENTAILMENT
6595,The small bee is landing on a bunch of yellow flowers,A small bee is landing on a bunch of yellow flowers,4.9,ENTAILMENT
6597,The small bee is landing on a bunch of yellow flowers,A bee is clinging to a yellow flower,3.6,NEUTRAL
6599,A small bee is landing on a bunch of yellow flowers,A yellow flower is being clung to by a bee,3.8,NEUTRAL
6600,A bee is taking off from a yellow flower,A small bee is landing on a bunch of yellow flowers,2.6,NEUTRAL
6603,Nobody is treading through the snow of the beautiful snowy landscape,Some people are treading through the snow of the beautiful snowy landscape,3.7,CONTRADICTION
6604,Four people are difficultly walking with difficulty across thick snow and the sun is setting,Four people are walking across thick snow and the sun is setting,4.6,ENTAILMENT
6605,Four people are walking across thick snow and the sun is setting,Four people are standing in thick snow and the sun is rising,3.5,NEUTRAL
6606,Four people are difficultly walking with difficulty across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape,3.3,NEUTRAL
6607,Some people are treading through the snow of the beautiful snowy landscape,Four people are standing in thick snow and the sun is rising,2.9,NEUTRAL
6610,Four people are walking across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape,3.9,NEUTRAL
6614,Four boys are kneeling next to each other in front of a ball,There are no boys kneeling next to each other in front of a ball,4.3,CONTRADICTION
6615,Some boys are kneeling next to each other in front of a ball,The young boys are posing with a green soccer ball in a park,3.9,NEUTRAL
6617,The young kids are posing with a green soccer ball in a park,Four boys are kneeling next to each other in front of a ball,2.9,NEUTRAL
6618,Four boys are kneeling next to each other in front of a ball,The young boys are not posing with a green soccer ball in a park,3,NEUTRAL
